MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,Ballotquestion,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
201600363,2016,33,2,RIVERSIDE,11/8/2016,Hemet,0,M,U,"To pay for police protection and crime prevention services, fire prevention and suppression services, 9-1-1 / paramedic services, other general municipal services and lawful public purposes of the City, shall the City of Hemet establish a 1% sales tax (1 cent) for 10 years only, providing $10,000,000 annually, requiring citizen oversight committee, annual audits, and all funds remaining local?[",4,Sales Tax,34,Safety: Multiple Emergency Services,15744,10056,25800,61.00%,M,1,Pass,0,201600353,15744,10056,25800,0.610232558,1,Pass,1,30
201600364,2016,33,2,RIVERSIDE,11/8/2016,Indian Wells,0,M,GG,"To maintain Indian Wells Golf Resort long-term financial stability, shall the Indian Wells Municipal Code be amended to increase the Transient Occupancy (Hotel) Tax rate from 11.25% to 12.25% of rent charged for transient occupancy of any hotel room or similar lodging, with the 1% rate increase generating an estimated $630,000 annually that will specifically fund the operations, maintenance, and improvement of the Golf Resort, until ended by voters?[",9,Transient Occupancy Tax,78,Facilities: Parks & Recreation,1371,960,2331,58.80%,T,2,FailT,0,201600354,1371,960,2331,0.588159588,2,FailT,1,70
201600365,2016,33,2,RIVERSIDE,11/8/2016,Indio,0,M,X,"To maintain rapid 9-1-1 emergency response times; police gang/drug enforcement programs; increase police patrols of neighborhoods/parks/schools; improve water quality/delivery by upgrading pipes/infrastructure; fix potholes; and other city services, shall Indio adopt an ordinance to enact a one cent sales tax, for 20 years, providing $8,500,000 annually, with citizens' oversight, annual audits, all money for Indio, prohibiting state government from taking funds raised?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,16578,6031,22609,73.30%,M,1,Pass,0,201600355,16578,6031,22609,0.733247822,1,Pass,1,110
201600366,2016,33,2,RIVERSIDE,11/8/2016,La Quinta,0,M,G,"Shall an ordinance providing revenue, which the State cannot take, to be used locally for police protection; projects such as parks, streets, landscaping and flood control; programs attracting businesses; youth/senior services; sports/recreation programs; preserving property values and quality of life, by setting a permanent 1% transactions (sales) and use tax, subject to citizen oversight, raising six million dollars annually (estimated), with all funds dedicated to general City services, programs and projects, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,8233,6809,15042,54.70%,M,1,Pass,0,201600356,8233,6809,15042,0.547334131,1,Pass,1,110
201600367,2016,33,2,RIVERSIDE,11/8/2016,Menifee,0,M,DD,"Shall Ordinance 2016-199 of the City of Menifee to reduce traffic congestion; improve/repair local interchanges/overpasses/streets/roads/bridges/potholes; maintain local police/fire protection/paramedics/9-1-1 emergency response times; prevent cuts to senior/disabled/youth programs; and provide other general services by enacting a 1¢ sales tax providing $6.2 million annually until ended by voters; requiring annual independent audits, all funds spent locally, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,22104,10279,32383,68.30%,M,1,Pass,0,201600357,22104,10279,32383,0.682580366,1,Pass,1,110
201600368,2016,33,2,RIVERSIDE,11/8/2016,Moreno Valley,0,M,L,"To maintain community safety/quality neighborhoods by retaining police, firefighters, youth/senior services, drug/gang prevention, library, parks, street maintenance/other city services; shall an ordinance be adopted updating Moreno Valley's existing transient occupancy tax (hotel tax) from 8% to 13%, paid only by overnight hotel/lodging guests, providing $650,000 annually, that can only be ended by voters; requiring independent audits, financial oversight committee and all funds used locally?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,37005,14471,51476,71.90%,M,1,Pass,0,201600358,37005,14471,51476,0.718878701,1,Pass,1,110
201600369,2016,33,2,RIVERSIDE,11/8/2016,Palm Desert,0,M,T,"To maintain 9-1-1 emergency medical/police/fire response; Palm Desert's long-term financial stability; neighborhood policing/crime prevention; water conservation; street repairs and other vital services, shall an ordinance increasing Palm Desert's short-term general rental tax from 9% to 11%, paid only by hotel guests/short-term renters, generating approximately $2,200,000 annually until ended by voters, requiring independent audits, public oversight, and local control of funds be adopted?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,14346,5041,19387,74.00%,M,1,Pass,0,201600359,14346,5041,19387,0.739980399,1,Pass,1,110
201600370,2016,33,2,RIVERSIDE,11/8/2016,Perris,0,M,J,"Shall the ordinance known as the MARIJUANA DISPENSARY AND CULTIVATION TAX, estimated to annually collect $875,000 - $1,200,000 from marijuana dispensaries (through a maximum tax rate of ten cents for each $1 of dispensary proceeds), estimated to annually collect another $100,000 - $1,000,000 from marijuana cultivation (if cultivaton is allowed, through an annual maximum tax rate of $25 per square foot of cultivation area, subject to CPI adjustments), with no sunset clause, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,10913,4703,15616,69.90%,M,1,Pass,0,201600360,10913,4703,15616,0.698834529,1,Pass,1,110
201600371,2016,33,2,RIVERSIDE,11/8/2016,Riverside,0,M,Z,"To prevent cutting police, firefighters, paramedics, 911 emergency response, antigang/drug programs, homelessness reduction and youth after-school/senior/disabled services; to repair local streets/potholes/infrastructure; and to provide other general services, shall a one-cent transaction and use tax (sales tax) be implemented providing $48,000,000 annually through 2036 unless extended by the voters, requiring independent audits with no funds to Sacramento, all funds remaining for Riverside",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,55496,37555,93051,59.60%,M,1,Pass,0,201600361,55496,37555,93051,0.596404122,1,Pass,1,110
201600372,2016,33,2,RIVERSIDE,11/8/2016,San Jacinto,0,M,AA,"In the event future State or local law permits marijuana activities to operate in the City of San Jacinto, shall the City enact a tax on marijuana activities of up to $50 per square foot of space utilized for marijuana cultivation or manufacturing, and up to 15% of the gross receipts from marijuana and related products, generating approximately $1,250,000 annually to pay for general City services, such as police, fire, and parks, until ended by voters?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,7748,3698,11446,67.70%,M,1,Pass,0,201600362,7748,3698,11446,0.676917701,1,Pass,1,110
201600373,2016,33,2,RIVERSIDE,11/8/2016,San Jacinto,0,M,BB,"Shall the City of San Jacinto increase the Transient Occupancy (Hotel Room) Tax rate from 8% to 12%, generating approximately $20,000 more annually to pay for general City services, such as police, fire, and parks, until ended by voters?",9,Transient Occupancy Tax,112,Revenues: Tax Creation/Incr./Contin.,5869,5543,11412,51.40%,M,1,Pass,0,201600363,5869,5543,11412,0.514283211,1,Pass,1,110
201600374,2016,33,2,RIVERSIDE,11/8/2016,Temecula,0,M,S,"To maintain 9-1-1 emergency response times, prevent cuts to local paramedic/police/fire protection, school safety patrols, youth/after-school, senior, disabled services; improve freeway interchanges/reduce traffic; other general services; shall Ordinance 2016-06 of the City of Temecula be adopted establishing a one-cent sales tax providing $23,000,000 dollars annually, until ended by voters; requiring independent audits, no money for the State, all funds remaining local?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,19711,18935,38646,51.00%,M,1,Pass,0,201600364,19711,18935,38646,0.510039849,1,Pass,1,110
201600375,2016,33,2,RIVERSIDE,11/8/2016,Cathedral City,0,M,HH,"To enhance local control over municipal affairs, shall the City of Cathedral City Charter be adopted to establish Cathedral City as a charter city, and giving the City the power to establish public works contracting procedures, set penalties for violations of ordinances and resolutions, and appoint a city clerk?",20,Charter Amendment,40,Governance,7273,6415,13688,53.10%,M,1,Pass,0,201600365,7273,6415,13688,0.531341321,1,Pass,20,40
201600376,2016,33,2,RIVERSIDE,11/8/2016,Corona,0,M,N,Shall members of the City Council of the City of Corona be elected by districts as described in Ordinance No. 3236?,70,Ordinance,43,Governance: Organization,30192,13894,44086,68.50%,M,1,Pass,0,201600366,30192,13894,44086,0.684843261,1,Pass,70,40
201600377,2016,33,2,RIVERSIDE,11/8/2016,Indian Wells,0,M,H,"Shall Section 2.08.180 be added to the Indian Wells Municipal Code to prohibit the City Council from taking any action to approve the establishment, development or installation of all or any part of the Coachella Valley Association of Governments' ""CV Link"" Project within the City, unless approved by a majority of City voters?",70,Ordinance,26,Land Use: Voter Approval,1552,734,2286,67.90%,M,1,Pass,0,201600367,1552,734,2286,0.678915136,1,Pass,70,20
201600378,2016,33,2,RIVERSIDE,11/8/2016,Menifee,0,M,EE,"Shall Ordinance 2016-198, amending Measure Z and Menifee Municipal Code Section 2.32.010 to provide that, if the Mayor of the City of Menifee serves four year terms, then the Mayor of the City of Menifee shall be subject to the same term limitations as are otherwise applicable to members of the City Council of the City of Menifee, be adopted?",70,Ordinance,45,Governance: Political Reform/Term Limits,23322,7938,31260,74.60%,M,1,Pass,0,201600368,23322,7938,31260,0.746065259,1,Pass,70,40
201600379,2016,33,2,RIVERSIDE,11/8/2016,Menifee,0,M,FF,"Shall Ordinance 2016-197, amending Measure BB and Menifee Municipal Code Section 2.32.010 to provide that, commencing with the November 2016 general election, the term of the office of Mayor of the City of Menifee is changed from two years to four years, be adopted?",70,Ordinance,43,Governance: Organization,17158,14121,31279,54.90%,M,1,Pass,0,201600369,17158,14121,31279,0.548546948,1,Pass,70,40
201600380,2016,33,2,RIVERSIDE,11/8/2016,Perris,0,M,K,"Shall the ordinance known as the MEDICAL MARIJUANA DISPENSARY REGULATORY PROGRAM, which will regulate and authorize medical marijuana dispensaries through a permitting process; require security cameras, inspections, odor control, record keeping, employee background checks; limit locations to 600 feet from schools, residences, parks in only industrial or commercial zones; prohibit cultivation at dispensaries; be effective only if marijuana tax is approved; apply to recreational marijuana if allowed by state and local law, be adopted?",70,Ordinance,22,Land Use: Zoning,12148,3565,15713,77.30%,M,1,Pass,0,201600370,12148,3565,15713,0.773117801,1,Pass,70,20
201600381,2016,34,2,SACRAMENTO,6/7/2016,Isleton,0,M,B,"For a period of five (5) years shall a one-half percent transactions and use tax, to be used solely to fund fire protection needs for the City of Isleton, be adopted",4,Sales Tax,33,Safety: Fire,120,46,166,72.30%,T,1,PassT,0,201600371,120,46,166,0.722891566,1,PassT,1,30
201600382,2016,34,2,SACRAMENTO,6/7/2016,Sacramento,0,M,X,"To maintain/improve Police, Fire, and Paramedic/911 Emergency services, the number of police officers/firefighters, rapid response to gang violence, tracking of sex offenders/parolees; and, restore anti-gang/anti-drug units, shall the City of Hemet establish a 1 % sales tax (1 cent) for 10 years only, providing $10,000,000 annually, with annual audits, and all funds required by law to be used in Hemet for police/fire services only?",4,Sales Tax,34,Safety: Multiple Emergency Services,81197,21422,102619,79.10%,T,1,PassT,0,201600372,81197,21422,102619,0.791247235,1,PassT,1,30
201600383,2016,34,2,SACRAMENTO,6/7/2016,Sacramento,0,M,Y,"To create a funding source dedicated to children and youth services, including homeless and foster youth, shall a 5% business operations tax on gross receipts of marijuana cultivation and manufacturing businesses be imposed, generating revenues potentially in the millions of dollars annually, to be used for children and youth services in the City of Sacramento?",2,Business Tax,106,General Services: Social/Welfare,64394,33378,97772,65.90%,T,2,FailT,0,201600373,64394,33378,97772,0.658613918,2,FailT,1,100
201600384,2016,34,2,SACRAMENTO,6/7/2016,Sacramento,0,M,Z,"Shall City of Sacramento Charter section 153, relating to the day on which elected officials take office, be amended so that elected officials take office on the day of the last regularly scheduled city council meeting in December of the year of their election?",20,Charter Amendment,43,Governance: Organization,67955,25305,93260,72.90%,M,1,Pass,0,201600374,67955,25305,93260,0.728661806,1,Pass,20,40
